package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
COMMON-LISP	FILE-ERROR	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	LOGNOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SLOT-BOUNDP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DIRECTORY	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	EQUAL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	INTERSECTION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SCHAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	1-	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ASH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PPRINT-INDENT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSUBSTITUTE-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ENOUGH-NAMESTRING	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	IMPORT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	&ALLOW-OTHER-KEYS	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	NBUTLAST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	USER-HOMEDIR-PATHNAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REDUCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REVERSE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CADDDR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CLOSE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FORMATTER	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-ANDC2	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	FIND-CLASS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FROUND	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSUBST-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	TYPE-ERROR	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	DESCRIBE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PACKAGEP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MEMBER-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GET-PROPERTIES	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DOUBLE-FLOAT-NEGATIVE-EPSILON	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	PPRINT-DISPATCH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HASH-TABLE-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FCEILING	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	EVERY	yes	no	no	no	no	no	no	no	yes	no	no	no
