package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
SB-POSIX	EHOSTUNREACH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B1800	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SETPGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	S-ISFIFO	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CFGETOSPEED	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	S-IRGRP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-NDELAY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	IOCTL	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ETXTBSY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FDATASYNC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOPKG	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	TCSENDBREAK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	WUNTRACED	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	F-ULOCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGIO	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ONOCR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ELIBMAX	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	S-ISLNK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TCDRAIN	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	MUNLOCKALL	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	MS-SYNC	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EBADR	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	EREMOTE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	MLOCKALL	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGINT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ESHUTDOWN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TERMIOS-LFLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CS5	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGUSR2	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	F-RDLCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ICANON	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SEEK-CUR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-PERROR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EMLINK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TRUNCATE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TCIOFF	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SETREGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-CRIT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SETUID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TCFLUSH	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-LOCAL2	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETENV	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EL2NSYNC	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	F-GETLK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	WAIT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOTUNIQ	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	LOG-LOCAL3	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-ERR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-TRUNC	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GROUP	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-POSIX	STAT-GID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SETREUID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ECHOK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCOFLUSH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	STAT-CTIME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	MAP-FIXED	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGCHLD	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	VT0	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EBADE	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	NL1	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETGRGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGCONT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FF1	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EREMOTEIO	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	UTIMES	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-EMERG	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	STAT-UID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ELIBSCN	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	LOG-LOCAL5	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	STAT-SIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGWINCH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-ISUID	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FSTAT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	PASSWD-DIR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CR2	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	MCL-CURRENT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TIMEVAL-SEC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	B19200	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EDQUOT	no	no	no	no	yes	no	no	no	no	yes	no	no
